"","D1d0","D1d1","D1d2","D1d4","D1d5","D1d6","D1d7","D1d8","D1d9","D1d10","D1d11","D1d12","D1d13","D1d14","D1d15","D1d16","D1d17","D1d18","D1d21","D1d26","D1d28","D1d30","D1d32","D1d35","D1d42","D1d49","D1d56","D1d65","D1d74","D1d81","D1d87"
"N-(3-Methylbutyl)acetamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029680993,0.0737913847333333,0,0,0,0,0,0.444192317666667,0,0,0,0,0
"n-Hexane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71756131766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"n-Hexylmethylamine",0,0,0,0,0,0,0,0,0,0,0.109317935666667,0,0,0,0,0,0.212859024666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950040711333333
"N-Methyltaurine",0,0,0,0,0,0,0.054659745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N-Nitrosodimethylamine",0,0,0,0,0,0,0,0,0,0.0573089033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"n-Propyl acetate",0,0,0,0,0,0.0744417634,0,0.171346232133333,0.4103598235,0.407844431333333,0.419257479666667,0.390036502333333,0,0.736522926666667,1.362446416,0.943885793,0,0.583327391333333,0.1594876157,0.0421403853,0.266527616733333,0,0.0143194686666667,0,0.0110867127666667,0.127095738966667,0,0,0,0,0
"N-α,N-ω-Di-cbz-L-arginine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927273053333333,0,0
"N,N-Dimethylacetamide",0,0,0,0,0,0,0.01964551,0.0105888982,0,0.08796686,0.0630434966666667,0.026750303,0.0467938492666667,0.059969386,0,0,0.053899694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N,N,O-Triacetylhydroxylamine",0,1.28110888633333,0,0,1.1365210371,1.37662124733333,1.027306,0,1.2251671435,0,1.053060379,1.302573908,0,0,0,2.529634855,0,0,0,0,0,1.3422348109,0,1.69725416683333,0,0,0,0,0,0.798695058666667,0
"Naphthalene",0,0,0,0,0,0,0,0,0.03366493,0,0.103294599666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1051844166
"Naphthalene, 1-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0069803368,0,0,0.007955719,0,0,0,0,0,0.00425297593333333,0,0,0.0023910455,0,0,0,0,0,0
"Naphthalene, 2-methyl-",0,0,0,0,0,0,0.0220395085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694777253333333
"Nitric oxide",0,0,0,0,0,0,0.314973545,0,0,0.351808291,0.655722958,0.213215626,0,0.0626417626666667,0,0,0.55043878,0,0,0,0,0.432135054533333,0,0,0,0,0,0,0,0,0
"Nitrous oxide",0,0,0,0,0,0,0,0.0539768651,0,0,0,0,0,0,0,0,0.040225869,0,0,0,0,0.0544994546,0,0,0,0,0,0,0,0,0
"Nonadecane",0,0,0,0.00566521033333333,0,0.00641255446666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607575500666667,0,0.366259206833333,0,0,0,0,0,0,0,0.064903707,0
"Nonanal",0,0,0,0,0,0,0,0,0.261311563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225181203666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonane, 2,2,4,4,6,8,8-heptamethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282864253333333,0,0,0.130118843,0,0,0,0,0,0,0,0,0,0.0045630676,0.0047578302,0,0,0
"Nonanenitrile",0,0,0,0,0,0,0,0,0,0.0211858073333333,0,0,0,0.0195870133333333,0.04245398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"o-Cymene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571164456666667,0,0.015756259,0,0,0,0.0710044486333333,0,0,0,0,0,0,0,0,0,0
"Octanal",0,0,0,0,0,0,0,0,0,0.0310820626666667,0,0.024062641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Octane",0,0,0,0,0,0,0.13712396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Octane, 1-chloro-",0.042095998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04736451,0,0,0,0,0,0,0,0,0,0
"Octane, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006627149,0,0,0,0
"Octane, 2,2,6-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286819903333333,0,0,0.00662418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Octanoic acid, ethyl ester",0,0,0,0,0,0,0.006908732,0.00785321406666667,0.036188333,0.0335912953333333,0.0448285166666667,0.0345878396666667,0.0609428218,0.0639885083333333,0.118322458666667,0.0159557073333333,0.0104498416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxazole",0,0,0,0,0,0,0,0,0.1753465805,0.048340833,0.157598749666667,0.103672958333333,0.124654294266667,0.092399546,0.330146149,0.0435800976666667,0,0.0151653963333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxime-, methoxy-phenyl-_",0,0,0,0,0,0,0.0117920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxirane, 2-ethyl-2-methyl-",0,0,0.00365280633333333,0.0112388367666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027999301,0,0,0,0,0.0192431153333333,0,0.0152780315333333,0.1224554928,0,0.0105424522,0,0.0204560076,0
"Oxirane, 2-methyl-2-(1-methylethyl)-",0,0,0,0.00568130216666667,0.00651979005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxirane, tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216754616666667,0,0,0,0,0,0,0,0,0,0
"p-Aminotoluene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016683149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p-Cresol",0,0,0,0,0,0.00922004333333333,0.031470175,0,0.0330751675,0.0545767553333333,0.0852917376666667,0.0554147406666667,0.0932205996333333,0.0855080953333333,0.254884592666667,0.0553324513333333,0.0573607163333333,0,0.0281623606333333,0,0,0,0,0,0,0,0,0,0,0,0
"p-Cymene",0,0,0,0,0.00898733725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p-Dioxin, 2,3-dihydro-5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742760046666667,0.0393128113333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraldehyde",0,0,0,0,0,0,0,0,0,0,0,0.0324188226666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentadecane",0,0,0,0,0,0,0,0,0,0.0544448246666667,0,0,0,0.0758386226666667,0,0.283262511666667,0,0,0,0,0,0,0.00219668533333333,0,0,0,0,0,0,0,0
"Pentadecanoic acid, 14-methyl-, methyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407828982,0,0,0,0,0,0,0
"Pentanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222158374333333,0,0,0,0,2.2632508691,0,0,0,0,0,0,0,0,0,0
"Pentanal, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0113464469666667,0,0.0736958616666667,0.0348811556666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane",0,0,0,0,0,0,0.08142193,0,0,0.140339398666667,0.125991941333333,0,0,0.455501967,0,0.699647298,0,0,0.631526687966667,0,0,0,0,0,0.0926516097,0,0.129890634766667,0,0,0.118283125,0
"Pentane, 1-chloro-",0.006074405,0.003561209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203636443333333,0,0,0,0,0,0,0
"Pentane, 1-methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0.0107947286666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169146983333333,0,0,0
"Pentane, 1,1,2,2,3,3,4,4-octafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159350253333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 2-methyl-",0,0,0,0,0,0.0195091225666667,0,0,0,0,0,0,0.0430344532,0,0.12589191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 2,3-dimethyl-",0.012887503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052550006,0,0,0,0,0,0
"Pentane, 2,3,3-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172265256666667,0,0,0
"Pentane, 3-ethyl-2,2-dimethyl-",0,0,0,0,0,0,0,0,0,0,0.013208524,0,0,0.0272619116666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0176410825333333,0.0089913294,0,0,0
"Pentane, 3-methyl-",0,0.0262355276666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid",0,0,0,0,0,0,0,0,0,0.0953921316666667,0,0.168415614666667,0.241890479766667,0.188321229333333,0.449146873666667,0.859890892666667,0.757619309666667,0.914019269333333,0.0580404977,0,0,0,0,0,0,0.3255519332,0,0,0,0,0
"Pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",0,0,0,0,0,0,0.0666496605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951966,0,0.0278037620666667,0,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid, 3-methylbutyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0.0188597954,0,0.0329633463333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid, 4-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219075796666667,0.111288055333333,0.0458726943333333,0,0,0,0,0,0,0,0.134631793833333,0,0,0,0,0
"Pentanoic acid, 4-methyl-, ethyl ester",0,0,0,0,0,0.0272778471,0.033422205,0.0266133504,0.0741235955,0.0739773526666667,0.142417141666667,0.131348620333333,0.235738573033333,0.259652198,0.732279553333333,0.180806859666667,0.107012828333333,0.0491123413333333,0.0601715165666667,0.0153898800666667,0,0,0,0,0,0.0377850683,0,0,0,0,0
"Pentanoic acid, 4-methyl-, pentyl ester",0,0,0,0,0,0,0,0,0,0,0.0471742836666667,0.040523002,0.0689989722,0.0702029803333333,0.189422891333333,0.0495785156666667,0,0.0185024886666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid, butyl ester",0,0,0,0,0,0,0.013188596,0.0110620115666667,0.039000507,0.065622511,0.11314823,0.197926144,0.284865981633333,0.28981577,0.582892268666667,0.138233908333333,0.0959307693333333,0.027689849,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid, ethyl ester",0,0,0,0,0,0.0161100126666667,0.066921595,0.066506802,0.196871174,0.179143653333333,0.217357589,0.298068006333333,0.580396867266667,0.546202674666667,1.41720012833333,0.404796965666667,0.318872255,0.120896792333333,0,0,0,0,0,0,0,0.0210180055,0,0,0,0,0
"Perfluorooctane",0,0,0,0.0072166616,0,0,0,0,0,0,0,0,0.0093370272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peroxide, dimethyl",0,0,0,0,0,0,0,0,0,0,2.51661412066667,0,0,0,0,1.04854470466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80724515596667,0,0,0,0,0,0,0,0,0,0,0
"phenol, 2-(1,1,3,3-tetramethylbutyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212551776333333,0.00722674636666667,0,0,0
"Phenol, 2-chloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173987833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 2-methyl-",0,0,0,0,0,0,0,0,0.006145831,0.00547979,0.00568826033333333,0.00621252666666667,0,0,0.015809894,0,0.009217702,0.00381009933333333,0,0,0,0,0,0,0,0.00513943566666667,0,0,0,0,0
"Phenol, 2,4,6-tri-tert-butyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08793563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 3-(1-methylethyl)-",0,0,0,0,0,0,0,0,0.002594685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 3-methyl-",0,0,0,0,0,0,0.0009714954,0.00952564623333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 4-(1-methylpropyl)-",0,0,0,0,0,0,0,0,0,0.00324355533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 4-(1,1-dimethylpropyl)-",0,0,0,0,0.0032092376,0,0.0493268195,0,0.0395878215,0,0,0,0,0,0.104043694333333,0,0,0.0516242846666667,0,0,0,0,0,0.00849702263333333,0,0,0,0,0,0,0
"Phenol, 4-(1,1,3,3-tetramethylbutyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103846245533333,0,0,0,0,0
"Phenol, 4-ethyl-",0,0,0,0,0,0,0.00479861455,0,0.0059566505,0.006002577,0.00419738933333333,0,0.0032894245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, p-tert-butyl-",0,0,0,0,0,0,0.00290308135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348946815,0,0,0,0,0,0,0,0,0,0
"Phenylephrine",0,0,0,0,0,0,0.0802983,0,0,0,0,0.233728713333333,0,0.255468226666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenylethyl Alcohol",0,0,0,0,0,0.0163493842333333,0.074875895,0.0318424764,0.085202159,0.253808868666667,0.332059155333333,0.155660403333333,0.277474252933333,0.434969746666667,1.71700998733333,0.335380784666667,0.279865977666667,0.241696914333333,0.359825299433333,0.148663463466667,0.551368843566667,0.1616385302,0.0429788306666667,0.0460922313333333,0,0.6211097388,0.0256041527333333,0,0,0,0
"Phenylethyne",0,0,0,0,0,0,0.006911522,0,0,0,0,0,0,0.0119096593333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phosphonic acid, (p-hydroxyphenyl)-",0,0,0,0,0,0,0,0,0,0.00380352566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phthalic anhydride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054186079,0.0156882877666667,0.0050469937,0,0,0,0,0
"Prenol",0,0,0,0,0,0.0045349674,0.017624965,0.0149109673,0.028827987,0.0382913143333333,0.044968047,0.0268231463333333,0.0377736769,0.0338220946666667,0.105118325333333,0.0174951686666667,0.0152948353333333,0.00895866266666667,0.0073128964,0,0,0,0,0,0,0,0,0,0,0,0
"Propanal",0,0,0,0,0,0,0,0.1807515325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanal, 2-methyl-",0,0.107203909,0,0,0.24889297615,0,1.17297095,2.3631568907,0.2863484785,0,0,0,2.83019367623333,0.677883166,2.166479216,0.866456082666667,0.732845750666667,0.871189348333333,0.249871197433333,0,0.814207729966667,0,0.020374539,0,0,0,0,0,0,0,0
"Propane",0,0,0,0,0,0,0,0,0,0,0,0.031796298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 1-(methylthio)-",0,0,0,0,0,0,0,0,0,0,0.00790774366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 2,2-dimethoxy-",0,0,0,0.0035112725,0.0054374607,0,0.0144150205,0,0.022281539,0.0200133626666667,0,0,0,0,0,0,0.025374226,0.021647084,0.0302295545333333,0.0142021562666667,0.0947237982,0,0.008607785,0.0046703905,0,0.0320590601,0.00422485106666667,0,0,0,0
"Propanedioic acid",0,0,0,0,0,0,0,0,0,0.0778388613333333,0,0,0.0364049090666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanedioic acid, dihydroxy-",0,0,0,0,0,0,0.0258329425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanenitrile",0,0,0,0,0,0,0,0,0,0.0335453556666667,0,0,0.0620875267333333,0.065511854,0,0,0,0.067217275,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanenitrile, 3-hydroxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5323648529667,0,0,0,0,0,0,0,0,0,0
"Propanoic acid",0,0,0,0,0,0,0.024264845,0.0322899568,0.850418988,1.25245118033333,0.779109730666667,2.41523778966667,1.99353028336667,0,0,4.945272872,0,0,0,0,0,0.0179607369333333,0,0,0,0,0,0,0,0,0
"Propanoic acid, 1-methylethyl ester",0,0,0,0,0,0,0,0,0,0.0103611146666667,0.00766784733333333,0.012113472,0.0260918389,0.0375673896666667,0.0940329946666667,0.0273480723333333,0.0535265563333333,0.070936451,0.0399140111333333,0.0197619964,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-(methoxymethoxy)-",0,0,0,0,0,0,0,0.0178767981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-hydroxy-, ethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0.0533375767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-hydroxy-, propyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15809590366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-hydroxy-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0892587641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-",0,0,0,0,0,0.0862417078666667,0.1020633,0.107080743533333,1.8592181425,1.56241642,1.06265575933333,2.15026723366667,2.04846000973333,1.293424271,2.53515250133333,4.671115768,2.575824296,0,0.6332343436,0.407288207766667,0,0,0.016272498,0,0,3.38052772716667,0.0066474732,0,0,0,0
"Propanoic acid, 2-methyl-, 2-phenylethyl ester",0,0,0,0,0,0,0,0,0.003820962,0,0,0,0.00610352473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-, 3-hydroxy-2,2,4-trimethylpentyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049980057,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-, 3-methylbutyl ester",0,0,0,0,0,0,0.019209225,0.0182376634666667,0.0587295745,0.05397052,0.0720749243333333,0.0627562276666667,0.0769290186666667,0.0545972726666667,0.112642611333333,0.0234195026666667,0.017786312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-, butyl ester",0,0,0,0,0,0.038787826,0.07179586,0.0525577094666667,0.106334105,0.136316833,0.196937613333333,0.184147345,0.250400456766667,0.217055509333333,0.413112684333333,0.125044294,0.105999474,0.06212584,0.0223874398,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-, ethyl ester",0,0,0,0,0,0.0762422978,0.1582594,0.1145423437,0.2836387365,0.318560891,0.353948875333333,0.374714964333333,0.5693942216,0.613146151666667,1.61761909,0.460195815333333,0.366150934,0.243992821666667,0.1236889333,0.0409172222666667,0.283605178133333,0.0100302751,0,0,0,0.106323459,0,0,0,0,0
"Propanoic acid, 2-methyl-, propyl ester",0,0,0,0,0,0,0,0,0.0368913915,0.041148643,0.0581336996666667,0.056575597,0.144407951366667,0.662253157,0.307659359,0,0.0685445663333333,0.028684018,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-oxo-",0,0,0,0,0,0,0,0.5063605703,0,0,0,0.0722421213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2,2-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134001010333333
"Propanoic acid, 3-amino-2-methyl-",0,0,0.3983937304,0,0.0026537448,0.00554486656666667,0,0,0,0.035933266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305094786666667,0,0,0,0
"Propanoic acid, anhydride",0,0,0,0,0,0,0.5274622,0,0.6189778055,0,0,0.0136542156666667,0.394256557433333,0,2.64719783833333,0,0,0,0,0.216744422666667,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, butyl ester",0,0,0,0,0,0.0412628943,0.099822405,0.0607194970333333,0.1566118775,0.240735324666667,0.336222962333333,0.460481562666667,1.08303152973333,0,2.528170339,0.846639881666667,0.771259553,0.441179401666667,0.0722204710333333,0,0,0,0,0,0,0.0902930905333333,0,0,0,0,0
"Propanoic acid, ethyl ester",0,0.0686634986666667,0,0,0,0.204808981166667,0.02793933,0,0.534035691,0.571142328666667,0.795097685666667,0.703515473,1.2094638013,0,5.073157471,1.819676176,1.11328508533333,0.710025407,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, pentyl ester",0.0191657726666667,0,0,0,0,0,0,0,0,0,0,0,0.0152849673666667,0.0137367123333333,0.036480188,0.0137371173333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, phenyl ester",0,0,0,0,0,0,0,0,0.0107352895,0,0.0161678086666667,0.0111027163333333,0.0124160947666667,0.004640833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, propyl ester",0,0,0,0,0,0,0.03233067,0,0,0,0,0,0.559877415766667,0.635827033333333,0,0,0,0.251990092666667,0.0346906788333333,0.0348544566333333,0.0827578372,0,0,0,0,0.0401830959666667,0,0,0,0,0
"Propiolactone",0,0,0,0,0,0,0,0,0,0,0,0.090586685,0.299166954666667,0.0575218573333333,0.108585823333333,0,0.196806310666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine",0,0,0,0,0,0,0.047271215,0.0121171650666667,0.0146395385,0.0186162,0,0.0144075873333333,0.0297845785666667,0,0.0583377496666667,0.022977338,0.0310466253333333,0,0,0,0.0674564871,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2-ethyl-3,5-dimethyl-",0,0,0,0,0,0,0.0067908385,0,0,0,0.0157950243333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2-ethyl-6-methyl-",0,0,0,0,0,0,0.0076220715,0,0.0070553745,0.016838043,0,0,0,0,0.169510003666667,0.032765458,0.0206657623333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2-methyl-6-propyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315757933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2,3-dimethyl-",0,0,0,0,0,0,0.03070667,0,0,0.0261057766666667,0,0,0.076852041,0,0.252200144666667,0.064600332,0,0.0520475693333333,0,0.0256923831,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2,5-dimethyl-3-propyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0227082631333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2,6-dimethyl-",0,0,0,0,0,0.0562894613666667,0.5911815,0.0799335122666667,0.3369164115,0.646145519,0.628926297,1.20612983766667,2.762584488,1.04161455933333,8.57993309533333,1.93013682133333,0.949817313,0.366968538333333,0.133256132466667,0.0540642763333333,0.4013966721,0.0293474379666667,0.0108246543333333,0.021574745,0,0.267933063533333,0,0.00168273216666667,0,0,0
"Pyrazine, 3-ethyl-2,5-dimethyl-",0,0,0,0,0,0,0.043855245,0.0029074119,0.018498013,0.0598477246666667,0,0.138664266333333,0.369455084933333,0.380806675666667,1.09973775033333,0.204294223666667,0.0971179003333333,0.052683177,0.0221704201,0,0,0.00503772653333333,0,0.00182151153333333,0,0.0318494976333333,0,0,0,0,0
"Pyrazine, 3,5-diethyl-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160043443333333,0,0,0,0,0.0052173889,0.0248576126,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 3,5-dimethyl-2-propyl-",0,0,0,0,0,0,0.002519592,0,0,0.009309676,0,0.00664500933333333,0.0119972215,0.021508654,0.051846291,0.00503093366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, methyl-",0,0,0,0,0,0.0444110405333333,0.07262613,0.0228440686666667,0.054753552,0.0888300463333333,0.071868494,0.0768376986666667,0.2658744978,0.289739533,0.545217626666667,0.123724053333333,0.085697369,0.0477560623333333,0.0181239702,0.010222872,0.0375949813333333,0.0049875714,0,0.0013007617,0,0.0531642191333333,0,0,0,0,0
"Pyrazine, tetramethyl-",0,0,0,0,0,0,0.005301122,0,0.003738743,0.011243339,0.004888385,0,0,0.0396664186666667,0.084069638,0.016754234,0.02319223,0.0332871436666667,0.0226078568333333,0.0482297660666667,0.265937435733333,0.0193570772,0.00254382,0.0045238742,0,0.500785247233333,0.0231101600333333,0,0,0,0
"Pyrazine, trimethyl-",0,0,0,0,0,0.0260427838333333,0.4303873,0.0320745066666667,0.1415358285,0.3509387,0.148001346333333,0.386718177333333,1.0901490852,1.162745969,3.05765067866667,0.670836065,0.446758830333333,0.308012176666667,0.1462231003,0.083250701,0.514415408966667,0.0442811808666667,0.0120749853333333,0.0166211394,0.0028375586,0.483079166166667,0.0202216171,0.00181627546666667,0,0,0
"Pyridine",0,0,0,0,0,0,0.4305794,0,0,0,0.997069853,0.644380354,0.970951107233333,0.768346862666667,2.42110087933333,0.397043286333333,0.305972684666667,0,0,0.0627431516333333,0.307546274866667,0,0.016564011,0.0202861183666667,0,0.211585801066667,0,0,0,0,0
"Pyridine, 2-ethyl-",0,0,0,0,0,0,0,0,0.0026206645,0.00306045933333333,0.00294730766666667,0.00366033866666667,0.00833128013333333,0.00575415,0.0193249503333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine, 2-methyl-",0,0,0,0,0,0.00511231443333333,0.031801035,0.0172888205666667,0.1330094985,0.165365630666667,0.0888780563333333,0.300620107,0.494248890966667,0.434021530666667,0.865846771666667,0.327774126333333,0.272711879,0.161722455,0.0848354231666667,0,0,0,0,0,0,0.225947250566667,0.0123463562333333,0,0,0,0
"Pyridine, 2,3-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.00514718153333333,0,0,0.004447669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
