"","foot1_SS2","foot1_SS3","foot1_SS4","foot1_SS5","foot1_SS6","foot2_SS2","foot2_SS3","foot2_SS4","foot2_SS5","foot2_SS6","foot3_SS5","foot3_SS6","foot4_SS5","foot4_SS6","foot5_SS2","foot5_SS3","foot5_SS4","foot5_SS5","foot5_SS6","foot6_SS5","foot6_SS6","foot7_SS5","foot7_SS6","foot8_SS4","foot8_SS5","foot8_SS6","foot9_SS4","foot9_SS5","foot9_SS6"
"Dimethyl trisulfide",0,0.0100950196666667,0.0012022696,0.0222925899333333,0.0055872462,0.093782014,0.181242869566667,0.114655891733333,0.377897109,0.5544788579,0,0.272089877,0.44794049675,1.49082508333333,0.0143700382,0.258464339633333,0.00324103023333333,0.0914965396666667,0.25516516125,0.0928367675666667,0.0230404425,0.0616498225666667,0.0548272243333333,0.01339218665,0.128384934466667,0.0973863485,0.0827343474666667,0.1564239714,0.146048465666667
"Dimethylamine",0,0,0,0,0,0,0,0,0,0,0,0,0,0.058669333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diphenyl ether",0,0,0,0.00799899893333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diphenyl sulfide",0,0,0,0,0,0.0027279402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diphenylmethane",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121487553333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disulfide, bis(1,1,3,3-tetramethylbutyl)",0,0,0.1459354342,0.5509112407,0,0.04416061665,0,0,0,0.7533550715,0,0,0,0,0.0041562214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disulfide, dimethyl",0,0,0,0,0,0,0,0,0,4.51984667865,0,0,0.6610361859,0,0,0,0,0,0,0,0.054984659,0,0.0689230126666667,0,0,0.877744146,0,0,1.50496265733333
"Disulfide, methyl (methylthio)methyl",0,0,0,0,0,0.00820983945,0.00907999036666667,0.0056642164,0.0348757613333333,0.04031739555,0,0,0.00494149435,0.0224288256666667,0,0.0349522330333333,0,0.0102203256666667,0.0808792303,0,0,0.0125673223,0,0,0.0019195773,0.009991315,0,0,0.00665725133333333
"Disulfide, methyl propyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181501406666667,0,0,0,0,0.01734766325,0,0,0,0,0,0,0,0,0,0
"dl-Alanyl-l-alanine",0,0,0,0,0,0,0,0,0,0,0,0,0.02692768805,0,0.0299597816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dl-Phenylephrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015916192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecane",0,0,0,0,0,0,0,0,1.020451852,0,0,0,0.37276825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecane, 1-iodo-",0.03400273135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044332926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecane, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.1665535295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecane, 2,2,11,11-tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.15283844805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecane, 2,6,10-trimethyl-",0,0,0,0,0,0.3014169742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecane, 2,6,11-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.15278640915,0,0,0,0,0.0110813063333333,0,0,0,0,0,0,0,0,0,0,0
"Dodecane, 2,7,10-trimethyl-",0,0,0,0,0,0,0,0,0.605518189333333,0,0,0,0.0784854314,0,0.0140608067,0,0.0448044304333333,0,0,0,0,0,0,0,0.062764964,0,0,0,0
"Dodecane, 4,6-dimethyl-",0,0,0,0,0.21321528895,0,0,0,0,0,0,0,0.46806984855,1.33223525033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecylcyclohexane",0,0,0,0,0,0,0,0,0,0,0,0,0.22353166325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dothiepin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033433974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dotriacontane",0,4.10537780766667,0,0,0,0,0,0,0,0,0,0,0,0.826910117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1482444301,0
"Eicosane",0,0,0,0,0,0,0,0,0,0,0.12549705745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eicosyl heptyl ether",0,0,0,0,0,0,0,0,0,0,0.0237757709,0,0,0,0,0,0,0,0,0,0,0,0,0.01002502575,0,0,0,0,0
"Erythro-2-bromo-3-pentanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004736311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erythro-2-methyl-3,4-dibromo-2-butanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137233395,0,0.0206487963333333,0,0,0,0,0,0,0,0,0,0,0
"Erythro-3-bromo-2-pentanol",0,0,0,0,0,0,0,0,0.134716308,0,0,0,0,0,0.0017349932,0,0,0,0,0,0,0,0,0,0,0,0,0.00465225376666667,0
"Ethanamine, 2,2'-azobis[N,N,1,1,2,2-hexafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001255068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanamine, N-ethyl-N-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004495593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane",0,0,0,0.0031637652,0,0,0,0,0,0.04550801255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008949843,0,0,0.00628415866666667
"Ethane, (methylthio)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009187408,0.00405974476666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,1,1-trichloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002436788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-",0,0,0,0,0,0,0,0,0,0.053613964,0,0,0,0,0,0,0,0,0,0.0534820566,0,0,0,0,0,0.042343189,0,0,0
"Ethane, 1,1,2,2-tetrafluoro-1-iodo-",0,0,0,0,0,0,0,0,0,0.00081813645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,2-dichloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069675817,0,0,0,0,0,0,0,0,0
"Ethane, 1,2-dimethoxy-",0,0,0,0,0.00774746455,0,0,0,0,0.02580367565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, hexachloro-",0,0,0,0.001931769,0,0,0,0,0,0,0,0.00896505533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, iodo-",0,0,0,0,0.11878658035,0,0,0,0,0,0,0,0,0,0.0007142039,0.0526193321333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061168672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, nitro-",0,0,0,0,0.0343295956,0,0,0,0,0,0,0,0,0,0.0060616538,0,0,0,0,0,0,0,0,0.01022308395,0,0,0,0,0
"Ethane, pentafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01765357165,0,0,0.017386089,0,0
"Ethanedioic acid, dimethyl ester",0,0,0,0,0,0,0,0,0.00116198866666667,0,0,0,0,0,0,0,0,0,0.0020804498,0,0,0,0,0,0,0,0,0,0
"Ethanethioamide, N,N-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0061421889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol",0,0,0,0.821074507633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(2-butoxyethoxy)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048102629,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(2-ethoxyethoxy)-",0,0,0,0,0,0,0.0147644418,0,0.0959489856666667,0.20346728755,0.01233597175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062718518,0,0.030917859,0.140263836333333
"Ethanol, 2-(2-methoxyethoxy)-",0,0,0,0,0.0481055772,0,0,0,0.109848365,0.1439701203,0,0,0,0,0.0015392224,0,0,0,0.02032859785,0,0,0,0,0,0,0.028003469,0,0,0.0813508796666667
"Ethanol, 2-(methylthio)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315594963333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(vinyloxy)-",0,0,0,0,0.0319839521,0.01065150655,0,0,0.036897703,0.24017258835,0,0.06709318,0,0.162925008333333,0,0.0149624772,0,0,0.0324407438,0,0,0,0,0,0,0.0368574435,0,0,0.0998365996666667
"Ethanol, 2-[2-(4-nonylphenoxy)ethoxy]-",0.0072116713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043401291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-ethoxy-",0,0,0,0,0,0,0,0,0,0.6466499985,0,0,0,0,0,0,0,0,0,0,0.0164489935,0,0,0,0,0.129055941,0,0,0.293049948666667
"Ethanol, 2-methoxy-",0,0,0,0.0263578511666667,0.1959217483,0,0,0,0.375145117333333,0.71375910455,0.01431881305,0.286702807,0.00500263865,0.365208068,0,0,0,0.0341471646666667,0,0.0435092312333333,0,0,0,0,0.136968597066667,0.2116054005,0.0424079488666667,0,0.366171300666667
"Ethanol, 2-nitro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140227238,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-phenoxy-",0,0,0,0,0.07035859875,0,0,0,0.0247905496666667,0,0,0.0313869433333333,0,0.0532839416666667,0,0,0,0,0.0196634746,0,0,0,0,0,0,0.0200554915,0,0,0.0392242063333333
"Ethanol, 2-propoxy-",0,0,0,0,0,0,0,0,0.00692752733333333,0,0.0029633595,0,0,0,0,0,0.0027127698,0.00757670633333333,0,0,0,0,0,0,0,0,0.00344244253333333,0,0
"Ethanol, 2,2-dichloro-",1.4053255142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2,2,2-trifluoro-",0,0,0,0,0,0,0.0136188217666667,0.0504815139666667,0,0,0,0,0,0,0.0166630857,0,0,0,0,0,0,0,0,0,0,0.0804793345,0,0,0
"Ethanol, 2,2'-oxybis-",0,0,0,0,1.8674280323,0,0.276883927866667,0,0.256159393,6.56978532705,0,0,0,0,0.0219931016,0,0,0,0.55903066555,0,0,0,0,0,0,1.413295295,0,0,2.70758790433333
"Ethanol, 2,2'-oxybis-, dinitrate",0,0,0,0,0.00617219175,0,0,0,0,0.02230001835,0,0,0,0.0574846626666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015655113
"Ethanone, 1-(2-furanyl)-",0,0,0,0,0,0,0,0,0,0,0.0072178902,0,0.00206614995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326608933333333,0
"Ethanone, 1-(4-fluorophenyl)-",0,0,0,0,0,0,0,0,0,0,0.004283176,0,0,0,0.0006517375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-(4-methyl-1,2,5-oxadiazol-3-yl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165023085,0,0,0,0,0,0,0,0
"Ethanone, 1-(4-methylphenyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003371086,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-[4-(1-methylethyl)phenyl]-",0,0,0,0,0,0,0,0,0,0,0,0.049719818,0,0.06073832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-cyclopentyl-",0,0,0,0,0,0,0,0,0.00562473233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-cyclopropyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009149427,0,0,0,0,0,0,0,0
"Ethanone, 2-(1-methylethoxy)-1,2-diphenyl-",0,0,0,0,0,0,0,0,0,0,0.00298879095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethene, ethoxy-",0,0,0,0,0.0175338214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305084053333333,0,0,0,0,0,0
"Ethene, iodo-",0.00203852905,0,0,0,0.00397869175,0,0,0,0,0.00439915815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ether, 1-butylvinyl methyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047456773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl Acetate",0,0,0.136957757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501303621,0,0,0,0
"Ethyl formate",0,0,0.0246878766333333,0,0,0,0,0,0,0,0,0,0,0.0455699723333333,0.0503349692,0,0,0,0,0,0,0,0,0,0,0.0221565285,0,0,0
"Ethylbenzene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353623531,0,0,0,0,0,1.608575176,0,0,0,0,0,0,0,0
"Ethylene, 1,2-dichloro-",0,0,0,0,0,0,0,0,0,0,0,0.002434439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylenimine",0,0,0,0,0.08628883825,0,0,0,0,0,0,0,0,0.173593531666667,0.0094884228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylidenecyclobutane",0,0,0,0,0,0,0,0,0,0,0.0014190389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eucalyptol",0,0,0,0,0,0.0131371076,0,0,0,0.04000143225,0,0,0,0,0.0053946062,0.0201689312,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fenchone",0,0.0190556226666667,0,0.0277263903,0,0,0,0,0,0,0,0.0743997096666667,0,0,0,0,0,0,0,0,0.2133508855,0,0,0,0,0,0,0,0
"Formaldehyde",0,0,0,0,0,0,0,0,0.0862031303333333,0.4209664932,0.3161516589,0,0,0,0.2799225805,0,0,0.0601390976666667,0,0,0,0,0,0,0,0.0986140845,0,0,0
"Formamide",0,0,0,0,0.0368718059,0.06287568255,0.0189171751333333,0,0.078681545,0.64756743335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019939343,0,0,0.126432743
"Formamide, N-cyclohexyl-",0,0,0,0,0,0,0,0,0,0,0.00639415685,0,0,0,0.0009040056,0,0,0,0,0,0,0,0,0,0,0,0,0.00963797563333333,0
"Formamide, N-formyl-N-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007626199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N-methyl-",0,0,0,0,0,0,0,0,0.007897848,0.0523880899,0,0,0,0.00898075566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N,N-dibutyl-",0,0,0,0.0180868181,0,0,0,0,0,0,0,0.0251865213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N,N-dimethyl-",0,0,0,0,0.01069896965,0,0,0,0.0990674573333333,0.0813316385,0,0.012576954,0.01089935795,0.425866974,0.0026938507,0,0,0,0,0,0,0,0,0,0,0.01182048,0,0,0.031543441
"Formic acid hydrazide",0,0,0,0,0,0,0,0,0,0,0,0,0,5.08294026866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formic acid, 1-methylethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032810818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formic acid, 2-methylpropyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008836362,0,0.0174679714333333,0.0341458526666667
"Formic acid, 2-propenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033531688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formic acid, butyl ester",0,0,0,0,0,0,0,0,0,0.03222240385,0,0,0,0,0,0.0270173818333333,0,0,0,0,0,0,0.00798302166666667,0,0,0.0061117615,0,0,0
"Formic acid, ethenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563247129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formic acid, heptyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021910045,0,0,0,0,0.00632911553333333,0,0,0,0,0,0,0,0,0
"Formic acid, propyl ester",0,0,0,0,0,0,0,0,0,0.0149041206,0,0,0.00360434685,0.0172194433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216413176,0.018949099
"Furan",0,0,0,0,0,0,0,0,0,0,0,0,0.040246529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-butyltetrahydro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033610332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-ethyl-",0,0,0,0.0079124318,0,0,0,0,0,0.0196880994,0,0,0.00660015815,0,0,0,0.0112186647,0,0,0,0,0,0,0,0,0,0.00560255153333333,0,0
"Furan, 2-ethyl-5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-hexyl-",0,0,0,0,0,0,0,0,0.022431204,0,0,0,0,0,0.0021611502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-methyl-",0,0,0,0,0,0.027619777,0,0.00971805893333333,0,0,0,0,0,0,0.0105450792,0,0,0,0,0,0,0,0,0,0,0.0346458805,0,0.0438468073,0
"Furan, 2-pentyl-",0,0,0,0,0.110063536,0.1313841893,0,0,0.554469101666667,0.7215499737,0,0.816573298333333,0,1.08435383333333,0,0,0,0,0,0,0.097165909,0,0.150345691,0,0,0,0,0,0.0692595393333333
"Furan, 2-propyl-",0,0.00662793066666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0016989323,0,0,0,0,0,0,0,0,0,0,0,0.0011691339,0,0
"Furan, 2,3-dihydro-",0,0,0,0,0.02564406335,0,0,0,0,0.0419578605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2,3-dihydro-3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116995963333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474572233333333
"Furan, 2,3-dihydro-5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0.0249290883333333,0,0,0.002246435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2,5-dimethyl-",0,0.065433836,0,0,0,0,0.0360601025,0,0,0,0,0,0.00610165485,0.005546825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 3-(4-methyl-3-pentenyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001200724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.015292333,0.0068529389,0,0,0,0,0,0,0,0,0.0038368244,0,0,0,0,0
"Furan, tetrahydro-2-methyl-",0,0,0,0,0,0,0,0,0.0145676106666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, tetrahydro-3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022556645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furfural",0,0,0,0,0.03298788965,0,0,0,0.036663851,0,0,0,0.01782328705,0.108603810333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glutaric acid, 2-chloro-6-fluorophenyl 4-methoxybenzyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033562041,0,0,0
"Glycerin",0,0,0,0,0,0,0,0,0,0.00449680915,0,0,0,0,0.0004777307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glycolaldehyde dimer",0,0,0,0,0.02817082675,0,0,0,0,0.024805813,0,0.0111764066666667,0,0,0,0,0,0,0.0232622621,0,0,0,0,0,0,0.0054836415,0,0,0.0111710453333333
"Glycolaldehyde dimethyl acetal",0,0,0,0,0.00327792015,0,0,0,0,0.00690868375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guanidine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005395785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guanidine carbonate",0.00676654375,0,0,0,0,0,0,0.0006409934,0,0,0,0.00673414866666667,0,0,0,0.00387301906666667,0,0,0,0,0,0,0,0,0.00346469123333333,0,0,0,0
"Heptacosan-9-ol",0.0286090369,0,0,0,0,0,0.0907724736,0,0,0,0,0,0,0,0.0052343285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptadecane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413823884,0,0,0,0,0
"Heptanal",0,0,0,0.0449198107,0,0,0,0,0,0,0,0,0.04510527765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108860831666667
"Heptane",0,0,0,0,0,0,0,0,0,0,0.1835299234,0,0.1551309757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 1-chloro-",0.002562543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2-methyl-",0,0,0,0,0.522436233,0,0,0,0,0,0,0,0,0,0.0177420293,0,0,0,0,0,0,0,0.493515546,0,0,0.4945335865,0,0,0.247990377
"Heptane, 2,2-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086275135,0,0,0,0,0,0,0,0
"Heptane, 2,2,4-trimethyl-",0,0,0,0.0642375306333333,0,0,0,0,0,0,0,0,0,0,0,0.1080769456,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2,2,4,6,6-pentamethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008270513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2,3-dimethyl-",0,0,0,0,0,0,0,0,0.229547641333333,0,0,0,0.0945721057,0,0,0,0,0.0165123326666667,0,0,0.0808593615,0,0.0680535113333333,0,0,0,0,0,0.0608231406666667
"Heptane, 2,3,6-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099937786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2,4-dimethyl-",0,0,0,0,0,0,0,0,0,0,0.0687470795,0,0,0,0.0048087973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2,5-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123030982,0,0.132458977666667,0,0,0.13174449,0,0,0
"Heptane, 2,5,5-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010366145,0,0,0,0,0,0.0062898445,0,0,0,0,0,0,0,0
"Heptane, 2,6-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356274697,0,0,0,0,0,0,0
"Heptane, 3-(chloromethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025913774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 3-ethyl-2-methyl-",0,0.198572027666667,0,0,0.03740770145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 3-methyl-",0,0,0,0,0,0,0,0,0,0.39806363815,0,0,0,0,0.0176083285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 4-ethyl-2,2,6,6-tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.1722815102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 4-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.3209378295,0.731252185333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptanoic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530397833333333
"Heptanonitrile",0,0,0,0,0,0.0048621279,0.00935403916666667,0.00487784996666667,0,0.07085443785,0,0.0266964126666667,0.01987991865,0.153788738333333,0.0019150985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptylcyclohexane",0,0,0,0,0,0,0,0,0,0,0,0,0,0.425420785666667,0.0023830399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexacosane",0.0439321019,0,0,0,0,0,0,0,0,0,0.0236685452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2333928056,0,0,0,0
"Hexadecane",0,0,0,0,0,0,0,0.2283354834,0,0,0,0,1.22057660265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexadecane, 1-iodo-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096528582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexahydro-1,3,5-trinitroso-1,3,5-triazine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216513423333333,0,0,0,0,0,0,0,0,0,0,0
"Hexanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2971839058,0
"Hexanal, 2-ethyl-",0,0,0,0,0,0,0,0,0,0,0.06668485545,0,0,0,0,0,0,0,0,0,0,0,0,0.00341494905,0,0,0,0,0
"Hexane, 1-nitro-",0,0,0,0,0,0,0,0,0,0,0,0.0702443263333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-",0,0,0,0,0,0,0,0,0,0,0.0070772748,0,0.00469488735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 2-methyl-",0,0,0,0,0,0.1868737092,0,0,0,0,0,0.462907043666667,0,0.630236921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 2,2-dimethyl-",0,0,0,0,0,0,0,0,0.0238702306666667,0,0.00432245605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 2,2,5-trimethyl-",0,0,0,0,0,0,0,0,0,0,0.0194676787,0,0,0,0.0029786444,0,0,0.01868376,0,0,0,0,0,0,0.0255330160333333,0,0,0,0
"Hexane, 2,3-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062043654,0.1655887767,0,0,0,0,0,0,0,0,0,0.192465232,0,0,0
"Hexane, 2,3,5-trimethyl-",0,0,0,0.2240968365,0,0,0,0,0,0,0,0,0.1044926213,0,0,0,0,0,0.0353824102,0,0.0434002305,0,0.0736161076666667,0,0,0.0683449595,0,0,0.060443201
